location,bucket_id,High-Frequency Acceleration_count,High-Frequency Acceleration_mean,High-Frequency Acceleration_std,High-Frequency Acceleration_min,High-Frequency Acceleration_max,Low-Frequency Acceleration Z_count,Low-Frequency Acceleration Z_mean,Low-Frequency Acceleration Z_std,Low-Frequency Acceleration Z_min,Low-Frequency Acceleration Z_max,Temperature_count,Temperature_mean,Temperature_std,Temperature_min,Temperature_max,Vibration Velocity Z_count,Vibration Velocity Z_mean,Vibration Velocity Z_std,Vibration Velocity Z_min,Vibration Velocity Z_max,alignment_status_rating,bearing_lubrication_rating,crest_factor_rating,electromagnetic_status_rating,fit_condition_rating,kurtosis_opt_rating,rms_10_25khz_rating,rms_1_10khz_rating,rotor_balance_status_rating,rubbing_condition_rating,velocity_rms_rating,peak_value_opt_rating,datetime,bucket_end
Gearbox First Shaft Input End,1763,240,2.928989625,0.09931160873516194,2.70587,3.11221,240,2.4685770833333334,0.09500761517944226,2.2778,2.72984,240,46.95291666666667,0.1167545494859263,46.7,47.1,240,2.159188875,0.29697649489420813,1.54597,2.59386,83.4,97.18,92.29,98.0,89.61,86.78,98.0,96.86,83.44,97.92,70.55,91.31,2025-04-07 06:40:05,2025-04-07 07:00:00
Gearbox First Shaft Input End,1764,240,2.9154444583333334,0.0900935360232806,2.67832,3.10236,240,2.531575291666667,0.06482230954031591,2.36287,2.69338,240,47.0275,0.0891263970120639,46.9,47.2,240,2.2086237916666667,0.2923095001873683,1.62849,2.67636,80.51,97.27,91.42,98.0,88.28,86.91,98.0,96.97,81.53,97.63,68.91,91.88,2025-04-07 07:00:05,2025-04-07 07:20:00
Gearbox First Shaft Input End,1765,240,2.8906396666666665,0.09738914329905765,2.65704,3.11526,240,2.5477361666666667,0.07483051628068618,2.34308,2.75464,240,47.281666666666666,0.07258909785166774,47.1,47.4,240,2.3139747083333333,0.33602327073467464,1.69829,3.4231,80.38,97.39,91.68,98.0,83.65,85.92,98.0,97.01,85.72,98.42,67.85,91.71,2025-04-07 07:20:05,2025-04-07 07:40:00
Gearbox First Shaft Input End,1766,240,2.9125286666666668,0.09849679548285062,2.63165,3.09134,240,2.4739142083333334,0.07769720625364637,2.29801,2.7156,240,47.282916666666665,0.1449276017979338,47.1,47.6,240,2.23092475,0.37088332051345146,1.5942,3.31434,87.35,96.85,91.13,98.0,89.7,86.92,98.0,96.82,85.8,98.07,66.17,90.78,2025-04-07 07:40:05,2025-04-07 08:00:00
Gearbox First Shaft Input End,1767,240,2.936058291666667,0.0979947784579319,2.66058,3.12865,240,2.5317817083333334,0.10204934734999012,2.29787,2.75324,240,47.738749999999996,0.09350508455062229,47.5,47.9,240,2.305680833333333,0.35228735782333687,1.54619,3.07967,81.9,97.58,91.67,98.0,85.99,85.15,98.0,96.94,89.07,97.45,71.74,90.74,2025-04-07 08:00:05,2025-04-07 08:20:00
Gearbox First Shaft Input End,1768,240,2.933749708333333,0.08831235280567251,2.71994,3.14616,240,2.571572541666667,0.07032688824220001,2.39405,2.73837,240,48.108333333333334,0.16995364040943808,47.8,48.3,240,2.2843241666666665,0.32572596526888764,1.54484,2.73636,82.98,97.46,92.42,98.0,89.65,86.95,98.0,96.89,86.73,97.48,68.15,90.89,2025-04-07 08:20:05,2025-04-07 08:40:00
Gearbox First Shaft Input End,1769,240,2.9445307916666668,0.09470091744792877,2.6604,3.16304,240,2.5203510416666663,0.09362273031676,2.29847,2.76943,240,48.39666666666666,0.17946145998693527,48.2,48.9,240,2.2738682083333335,0.3517262005373999,1.58542,2.78005,77.23,96.92,91.75,98.0,85.91,87.07,98.0,96.91,89.12,97.93,69.38,90.78,2025-04-07 08:40:05,2025-04-07 09:00:00
Gearbox First Shaft Input End,1770,240,2.873049041666667,0.10783851049961934,2.62699,3.14704,240,2.5487514166666667,0.0828941898857399,2.35407,2.78988,240,48.880833333333335,0.06039733615635678,48.7,49.0,240,2.63724425,0.36570506047520823,1.609,3.13421,86.54,96.79,91.11,98.0,89.85,85.93,98.0,96.86,85.34,97.88,67.2,90.3,2025-04-07 09:00:05,2025-04-07 09:20:00
Gearbox First Shaft Input End,1771,240,2.975572708333333,0.10026054138882277,2.70742,3.21935,240,2.5239997916666668,0.10409720857051787,2.33085,2.81946,240,48.89208333333333,0.23335786382313176,48.6,49.4,240,2.229580125,0.3723177440767195,1.54698,2.74411,80.31,97.36,91.31,98.0,87.87,87.38,98.0,96.88,84.9,97.47,68.27,90.76,2025-04-07 09:20:05,2025-04-07 09:40:00
Gearbox First Shaft Input End,1772,240,2.8666089166666664,0.09966573437678217,2.59793,3.11014,240,2.573531291666667,0.0848530076615042,2.31956,2.75796,240,48.80958333333333,0.3700500833079383,48.3,49.5,240,2.6676116666666667,0.3441390752360498,1.75388,3.16391,84.22,97.18,91.72,98.0,86.6,86.93,98.0,97.05,85.16,98.21,73.54,91.55,2025-04-07 09:40:05,2025-04-07 10:00:00
Gearbox First Shaft Input End,1773,240,2.7046269166666668,0.7251139751217136,0.03828,3.1237,240,2.284504083333333,0.6132717408666408,0.01689,2.71475,240,48.474583333333335,0.24930831790769664,48.1,49.2,240,2.231985708333333,0.711148902683972,0.06373,3.39243,86.19,97.05,91.3,98.0,88.55,86.57,98.0,96.89,85.91,98.06,67.58,90.75,2025-04-07 10:00:05,2025-04-07 10:20:00
Gearbox First Shaft Input End,1774,240,2.927214625,0.10591955390107859,2.65974,3.13902,240,2.5110305416666665,0.09217799062105576,2.31163,2.72592,240,49.0325,0.2994171464947576,48.6,49.5,240,2.479594625,0.47012765702104087,1.58931,3.471,84.92,97.35,91.8,98.0,85.85,86.02,98.0,96.89,86.35,97.47,72.45,89.67,2025-04-07 10:20:05,2025-04-07 10:40:00
Gearbox First Shaft Input End,1775,240,2.959437125,0.09632546945516729,2.70138,3.13384,240,2.6209192916666666,0.07648163278233949,2.40131,2.79252,240,49.4475,0.1686582541548476,49.2,49.7,240,2.359599541666667,0.287189072295992,1.65742,2.90335,84.19,97.36,90.73,98.0,89.25,87.1,98.0,96.91,85.09,97.45,69.48,90.32,2025-04-07 10:40:05,2025-04-07 11:00:00
Gearbox First Shaft Input End,1776,240,2.9698332916666668,0.09920185968233361,2.65078,3.18116,240,2.550492125,0.10691756131739817,2.32281,2.81027,240,49.906666666666666,0.2782892548132218,49.6,50.4,240,2.3496943333333333,0.35605293512049846,1.57659,3.00075,80.54,97.14,92.18,98.0,83.71,87.05,98.0,97.02,87.28,97.68,74.43,91.56,2025-04-07 11:00:05,2025-04-07 11:20:00
Gearbox First Shaft Input End,1777,240,2.9152862083333333,0.10557828161286123,2.67813,3.13069,240,2.5916146666666666,0.09671151252194192,2.3874,2.78322,240,50.19916666666667,0.09238434663668522,50.1,50.4,240,2.708855708333333,0.3995010144052116,1.66963,3.4123,80.13,97.14,91.36,98.0,91.03,86.28,98.0,96.82,84.57,98.03,67.33,88.9,2025-04-07 11:20:05,2025-04-07 11:40:00
Gearbox First Shaft Input End,1778,240,3.005586125,0.10196502013409618,2.75881,3.2395,240,2.517062166666667,0.09079862517329922,2.3305,2.78859,240,50.825833333333335,0.3494157306978767,50.2,51.5,240,2.3134007083333334,0.40242024901212076,1.58378,2.88763,83.54,97.13,91.7,98.0,88.75,87.05,98.0,96.93,85.38,97.91,70.27,91.13,2025-04-07 11:40:05,2025-04-07 12:00:00
Gearbox First Shaft Input End,1779,240,2.974654,0.09811385252214076,2.74613,3.16502,240,2.6455760416666667,0.07408277630700617,2.44107,2.81647,240,51.75541666666666,0.18126656130752597,51.4,52.0,240,2.5513041666666667,0.38049216381087025,1.69943,3.3648,80.71,97.14,90.88,98.0,88.09,87.07,98.0,96.91,82.63,97.39,69.13,91.36,2025-04-07 12:00:05,2025-04-07 12:20:00
Gearbox First Shaft Input End,1780,240,3.0143310416666664,0.08313852021332746,2.79158,3.18817,240,2.641295083333333,0.07188429096139354,2.45396,2.82574,240,52.257083333333334,0.2007096023884627,51.9,52.6,240,2.3737620416666667,0.3569386380248865,1.59773,3.00961,82.78,97.22,90.2,98.0,88.95,87.07,98.0,96.88,86.98,97.59,68.95,90.53,2025-04-07 12:20:05,2025-04-07 12:40:00
Gearbox First Shaft Input End,1781,240,2.9849315833333336,0.09164475214549353,2.71938,3.17812,240,2.6323681249999997,0.07001808185637644,2.45046,2.84297,240,52.6975,0.12706042446188856,52.5,53.0,240,2.4982655,0.4375651123082968,1.61858,3.63381,83.13,97.3,91.56,98.0,89.51,86.38,98.0,96.98,83.73,97.48,70.58,87.61,2025-04-07 12:40:05,2025-04-07 13:00:00
Gearbox First Shaft Input End,1782,240,3.0214029166666667,0.08991762142374259,2.77239,3.17409,240,2.6470228749999998,0.08127832742664587,2.46378,2.83553,240,53.110416666666666,0.0721446226893228,53.0,53.2,240,2.3571865416666666,0.3411355328077931,1.57746,2.95596,89.75,97.08,90.16,98.0,90.65,86.78,98.0,96.84,80.58,97.94,68.56,90.34,2025-04-07 13:00:05,2025-04-07 13:20:00
Gearbox First Shaft Input End,1783,240,3.005699958333333,0.09971005508021073,2.74271,3.21605,240,2.6579154583333335,0.09493316178052201,2.45343,2.88728,240,53.41416666666667,0.15323339778928252,53.0,53.6,240,2.658264791666667,0.4598718301874518,1.59232,3.66572,80.12,97.36,91.72,98.0,85.85,87.1,98.0,96.88,88.96,97.98,70.49,91.39,2025-04-07 13:20:05,2025-04-07 13:40:00
Gearbox First Shaft Input End,1784,240,3.017353125,0.09752293454015443,2.75516,3.23943,240,2.6149345416666665,0.0935665415861438,2.41102,2.90899,240,53.56875,0.11158097421843143,53.4,53.8,240,2.424102875,0.3913031798259617,1.57953,3.33686,90.03,96.93,91.67,98.0,90.05,86.61,98.0,96.82,88.0,97.9,67.86,90.29,2025-04-07 13:40:05,2025-04-07 14:00:00
Gearbox First Shaft Input End,1785,240,3.0149039583333335,0.10018597182427681,2.78551,3.24342,240,2.640061541666667,0.10514811307175458,2.42164,2.90033,240,53.7825,0.08400288897202673,53.6,54.0,240,2.612707375,0.4244872820142266,1.57477,3.36272,79.04,97.46,91.05,98.0,82.13,86.33,98.0,96.9,86.35,97.85,69.8,91.17,2025-04-07 14:00:05,2025-04-07 14:20:00
Gearbox First Shaft Input End,1786,240,3.003894333333333,0.10482107364802801,2.76341,3.22393,240,2.628355,0.10190290742790133,2.41811,2.89616,240,53.2975,0.14917485738326602,53.1,53.6,240,2.594035583333333,0.445558230742161,1.54697,3.41495,88.3,96.68,90.91,98.0,89.24,86.86,98.0,96.86,85.05,97.99,67.73,91.64,2025-04-07 14:20:05,2025-04-07 14:40:00
Gearbox First Shaft Input End,1787,240,3.054196666666667,0.0935334055137596,2.76195,3.21889,240,2.623735125,0.11679337352234079,2.38068,2.88148,240,53.62875,0.19589538024160266,53.4,53.9,240,2.3138864166666666,0.36264335254525903,1.48119,3.07307,79.23,97.25,91.49,98.0,84.21,86.08,98.0,96.86,88.47,97.94,69.55,90.49,2025-04-07 14:40:05,2025-04-07 15:00:00
Gearbox First Shaft Input End,1788,240,2.99837,0.11202047286734072,2.73136,3.24666,240,2.6770654166666668,0.08882210370229829,2.45655,2.92263,240,53.817083333333336,0.13413223871108168,53.6,54.0,240,2.6508366666666663,0.3959022529807099,1.71686,3.58694,83.51,97.19,91.72,98.0,89.74,87.03,98.0,96.9,83.18,97.41,67.24,90.71,2025-04-07 15:00:05,2025-04-07 15:20:00
Gearbox First Shaft Input End,1789,240,3.028241958333333,0.09817489180795944,2.79866,3.25388,240,2.625222958333333,0.10366516863173415,2.3869,2.89031,240,53.94916666666666,0.07431228163790751,53.8,54.1,240,2.410932166666667,0.4147892376776355,1.52329,3.39836,78.44,97.45,91.98,98.0,80.88,84.09,98.0,96.76,88.33,98.52,67.9,91.11,2025-04-07 15:20:05,2025-04-07 15:40:00
Gearbox First Shaft Input End,1790,240,3.046885291666667,0.09651944665372539,2.84305,3.27163,240,2.683277625,0.07927713066601896,2.50432,2.90887,240,53.863749999999996,0.12297948599216896,53.6,54.1,240,2.4014074583333334,0.3637316173752981,1.61092,3.43515,80.14,97.42,91.77,98.0,87.84,87.0,98.0,96.83,83.05,97.28,67.86,90.35,2025-04-07 15:40:05,2025-04-07 16:00:00
Gearbox First Shaft Input End,1791,240,3.0281755416666667,0.10395591712425377,2.75771,3.25237,240,2.6750077083333332,0.07870599694418055,2.46622,2.84146,240,53.95,0.10977344489913293,53.7,54.1,240,2.374930083333333,0.30925843661096153,1.71091,3.13553,81.74,97.55,91.52,98.0,87.46,87.17,98.0,96.81,86.81,97.27,68.42,90.61,2025-04-07 16:00:05,2025-04-07 16:20:00
Gearbox First Shaft Input End,1792,240,3.0466121250000002,0.0977539358027162,2.68525,3.24319,240,2.6938781666666665,0.07830354895031755,2.39583,2.87041,240,53.76708333333333,0.07115185991075987,53.6,53.9,240,2.3618168333333336,0.2614260040302719,1.72979,2.96171,81.26,97.04,92.01,98.0,83.66,85.27,98.0,96.9,87.59,97.39,73.09,90.95,2025-04-07 16:20:05,2025-04-07 16:40:00
Gearbox First Shaft Input End,1793,240,3.0047852083333333,0.10760282290454833,2.77062,3.2593,240,2.66450375,0.08231382300589121,2.48306,2.88773,240,53.55875,0.15282041584129796,53.3,53.9,240,2.483961875,0.3911077108972003,1.62662,3.3126,82.21,97.57,91.31,98.0,83.59,85.52,98.0,96.92,87.83,97.72,70.76,90.97,2025-04-07 16:40:05,2025-04-07 17:00:00
Gearbox First Shaft Input End,1794,240,3.034033125,0.10234579329331465,2.80137,3.28505,240,2.686990375,0.0852369634068526,2.48087,2.91251,240,53.18958333333333,0.06734530804769484,53.0,53.3,240,2.368069208333333,0.3052042249905631,1.77155,3.20288,83.35,97.38,91.59,98.0,87.38,87.19,98.0,96.86,83.24,97.66,68.99,90.53,2025-04-07 17:00:05,2025-04-07 17:20:00
Gearbox First Shaft Input End,1795,240,3.00928,0.1006228285776262,2.73896,3.23301,240,2.6453910833333336,0.08084490135938642,2.44983,2.86461,240,53.092083333333335,0.12700209752383224,52.9,53.2,240,2.3544476249999997,0.3332676344353263,1.63143,3.28392,77.64,97.18,90.89,98.0,80.33,84.24,98.0,96.84,88.41,98.19,66.98,90.19,2025-04-07 17:20:05,2025-04-07 17:40:00
Gearbox First Shaft Input End,1796,240,2.982440791666667,0.11506573364110806,2.7303,3.22939,240,2.6607178333333334,0.09517018997857402,2.44737,2.87927,240,52.630833333333335,0.08754755631345458,52.5,52.9,240,2.6013160833333333,0.37834280310199164,1.79307,3.32071,78.58,97.33,91.49,98.0,81.74,86.77,98.0,96.95,85.44,97.85,68.57,91.12,2025-04-07 17:40:05,2025-04-07 18:00:00
Gearbox First Shaft Input End,1797,240,3.0053170833333334,0.1057911855080868,2.70287,3.22038,240,2.590937375,0.10066747207140896,2.37316,2.80956,240,52.325,0.0893959271956169,52.2,52.5,240,2.2577731666666665,0.3640711610322485,1.54471,3.16375,82.05,97.51,91.27,98.0,87.65,87.26,98.0,96.89,88.58,97.2,67.69,90.86,2025-04-07 18:00:05,2025-04-07 18:20:00
Gearbox First Shaft Input End,1798,240,2.99853925,0.10250204542637177,2.67858,3.19051,240,2.5706555416666665,0.09078013927470364,2.36253,2.81733,240,52.385416666666664,0.05250855014389876,52.3,52.5,240,2.298193208333333,0.44411922784489544,1.49344,3.52623,78.09,97.06,92.63,98.0,80.7,86.56,98.0,96.85,89.8,98.43,65.67,90.56,2025-04-07 18:20:05,2025-04-07 18:40:00
Gearbox First Shaft Input End,1799,240,2.937230458333333,0.09595285942153993,2.74184,3.23344,240,2.6244407916666663,0.07787285981664825,2.43709,2.88792,240,52.10166666666667,0.20145218950982707,51.7,52.4,240,2.692240875,0.3583858434559153,1.82175,3.42163,80.44,96.95,91.49,98.0,87.64,87.1,98.0,96.84,80.37,97.26,66.2,89.47,2025-04-07 18:40:05,2025-04-07 19:00:00
Gearbox First Shaft Input End,1800,240,3.0245097083333334,0.10882798128218879,2.75326,3.23183,240,2.5781872083333335,0.09933260047998008,2.37835,2.8202,240,51.85541666666666,0.06574193026294853,51.7,52.0,240,2.178749916666667,0.2927628656345501,1.54123,2.60044,80.91,97.19,91.62,98.0,87.93,87.22,98.0,96.83,84.69,97.33,68.78,90.29,2025-04-07 19:00:05,2025-04-07 19:20:00
Gearbox First Shaft Input End,1801,240,2.9629097916666667,0.11847792365533881,2.7135,3.23995,240,2.616496333333333,0.09499122728429346,2.38851,2.8678,240,51.28541666666667,0.341538228061426,50.7,51.9,240,2.4279436666666667,0.33199761076529344,1.67484,3.17503,82.63,97.19,91.39,98.0,88.42,86.99,98.0,96.82,81.1,97.38,69.1,89.58,2025-04-07 19:20:05,2025-04-07 19:40:00
Gearbox First Shaft Input End,1802,240,2.960424,0.11704795701265723,2.67464,3.26393,240,2.566984875,0.10720035660802651,2.37139,2.90051,240,50.3825,0.27264779493640784,50.0,50.9,240,2.4209169166666666,0.4158007043275944,1.53282,3.40667,89.57,97.32,91.94,98.0,89.53,86.82,98.0,96.8,83.94,97.88,66.38,90.47,2025-04-07 19:40:05,2025-04-07 20:00:00
Gearbox First Shaft Input End,1803,240,2.98787725,0.11020578678898074,2.68049,3.21029,240,2.557959083333333,0.09712314681728473,2.33662,2.80281,240,49.980000000000004,0.13481740324442326,49.7,50.3,240,2.2165595000000002,0.281703667240928,1.58685,2.67833,86.83,97.52,91.81,98.0,90.25,86.73,98.0,96.8,83.62,97.55,68.54,89.84,2025-04-07 20:00:05,2025-04-07 20:20:00
Gearbox First Shaft Input End,1804,240,2.903412166666667,0.11677318812442317,2.64459,3.19096,240,2.568932541666667,0.08460718687015881,2.3733,2.8037,240,49.40416666666667,0.2696335133477038,49.0,49.9,240,2.4862620833333335,0.3235113451591575,1.83291,3.25476,81.62,97.26,92.15,98.0,88.57,87.08,98.0,96.86,80.91,97.65,69.62,90.67,2025-04-07 20:20:05,2025-04-07 20:40:00
Gearbox First Shaft Input End,1805,240,2.9036116250000004,0.12264796685432235,2.61795,3.14348,240,2.562624833333333,0.0970162892286873,2.34651,2.80466,240,48.7725,0.15736453960902058,48.5,49.0,240,2.464593875,0.3159652174272251,1.7331,3.45675,84.25,97.29,91.46,98.0,89.33,86.9,98.0,96.91,82.3,97.71,68.4,91.48,2025-04-07 20:40:05,2025-04-07 21:00:00
Gearbox First Shaft Input End,1806,240,2.953279916666667,0.1026524245872116,2.63238,3.16963,240,2.5126519583333335,0.09361011038580114,2.29451,2.72321,240,48.588750000000005,0.09146929429684654,48.4,48.8,240,2.184344875,0.29164401203028806,1.55247,2.59659,81.06,97.5,91.03,98.0,89.05,86.96,98.0,96.87,83.13,97.76,71.09,90.07,2025-04-07 21:00:05,2025-04-07 21:20:00
Gearbox First Shaft Input End,1807,240,2.8689194999999996,0.12371546141470896,2.60394,3.12271,240,2.547620625,0.09321744370056519,2.32995,2.80358,240,48.33083333333333,0.22492986664589018,47.9,48.7,240,2.51102875,0.3691682934704313,1.76889,3.51533,84.83,97.48,91.45,98.0,85.9,84.09,98.0,96.96,88.57,97.5,72.72,91.06,2025-04-07 21:20:05,2025-04-07 21:40:00
Gearbox First Shaft Input End,1808,240,2.934825375,0.10280043485178708,2.67241,3.14404,240,2.5396571249999997,0.10186882519246544,2.31054,2.77491,240,47.749583333333334,0.08581283353254288,47.6,47.9,240,2.243908208333333,0.2786912399393859,1.5337,2.86783,86.77,97.33,90.79,98.0,90.49,86.95,98.0,96.87,85.04,97.48,68.75,90.89,2025-04-07 21:40:05,2025-04-07 22:00:00
Gearbox First Shaft Input End,1809,240,2.9280465833333333,0.09810057506684103,2.68954,3.14052,240,2.5409639583333337,0.08590142972150748,2.33154,2.83099,240,47.452083333333334,0.10666018329318831,47.2,47.6,240,2.2653834583333334,0.2936144510086792,1.5915,3.49563,79.81,96.86,91.11,98.0,85.07,86.46,98.0,96.84,87.78,97.01,72.99,90.79,2025-04-07 22:00:05,2025-04-07 22:20:00
Gearbox First Shaft Input End,1810,240,2.786528666666667,0.09584337525693455,2.579,3.05275,240,2.4991966666666667,0.08232319440449057,2.31443,2.74714,240,46.92833333333333,0.25879777838620005,46.5,47.3,240,2.7116581666666666,0.34914747933549783,1.8713,3.3898,80.29,97.57,91.83,98.0,85.4,87.08,98.0,96.92,88.54,97.8,71.12,91.65,2025-04-07 22:20:05,2025-04-07 22:40:00
Gearbox First Shaft Input End,1811,240,2.9109896666666666,0.09948705017332492,2.65516,3.14697,240,2.4762445416666665,0.09994959808797717,2.27472,2.72755,240,46.38041666666666,0.07312390851978974,46.2,46.6,240,2.1676475416666667,0.3002490092866477,1.60438,3.0043,89.03,97.35,90.99,98.0,90.47,86.73,98.0,96.92,88.34,97.97,66.76,90.61,2025-04-07 22:40:05,2025-04-07 23:00:00
Gearbox First Shaft Input End,1812,240,2.8009289166666664,0.12584669942823482,2.53495,3.10488,240,2.4624039583333333,0.09073535905133105,2.27113,2.69616,240,46.28958333333333,0.13849094548190605,46.0,46.5,240,2.5303792916666668,0.4708882127563665,1.46927,3.81032,79.12,96.73,92.16,98.0,81.04,83.33,98.0,96.96,88.25,98.75,67.16,91.79,2025-04-07 23:00:05,2025-04-07 23:20:00
Gearbox First Shaft Input End,1813,240,2.8737417916666668,0.10594973115945,2.59993,3.09621,240,2.5325784583333335,0.08041093054015112,2.30896,2.73985,240,45.99375,0.0910336964602292,45.8,46.2,240,2.356567,0.33171744128785396,1.74855,3.27589,83.37,97.29,90.04,98.0,89.61,86.86,98.0,96.95,84.91,98.03,70.2,89.89,2025-04-07 23:20:05,2025-04-07 23:40:00
Gearbox First Shaft Input End,1814,240,2.8733232083333333,0.09049135079290514,2.67571,3.1096,240,2.5094041666666667,0.0755423494469964,2.33409,2.72423,240,45.73458333333333,0.10233586375148677,45.5,45.9,240,2.276624875,0.23653789088838542,1.7168,2.59415,83.18,97.43,90.44,98.0,88.73,86.9,98.0,96.91,82.05,97.69,68.99,91.04,2025-04-07 23:40:05,2025-04-08 00:00:00
Gearbox First Shaft Input End,1815,194,2.85118912371134,0.0968586916649283,2.60606,3.03154,194,2.5102955154639175,0.0790282930970709,2.33276,2.72338,217,45.53502304147466,0.09703533350339696,45.4,45.7,194,2.3876931958762886,0.41206353301590154,1.64595,3.47899,82.85,97.11,91.74,98.0,89.06,86.71,98.0,96.98,80.59,97.17,69.0,91.09,2025-04-08 00:00:05,2025-04-08 00:20:00
Gearbox First Shaft Input End,1816,240,2.912795791666667,0.09731008601565844,2.66498,3.09469,240,2.4337205416666667,0.07700171886441004,2.24318,2.65439,240,45.517500000000005,0.136091588652975,45.3,45.8,240,2.0880268749999997,0.30066495960683837,1.53194,2.5511,84.7,97.26,91.74,98.0,89.2,86.95,98.0,96.94,82.37,97.7,70.23,91.55,2025-04-08 00:20:05,2025-04-08 00:40:00
Gearbox First Shaft Input End,1817,240,2.8055002083333336,0.11544535902701737,2.5597,3.05188,240,2.5011360833333334,0.09531898620881292,2.27638,2.72693,240,45.730000000000004,0.1372777778248159,45.5,46.0,240,2.61911025,0.4730860988026093,1.68313,3.4921,84.29,97.57,91.35,98.0,84.33,84.91,98.0,97.03,88.13,97.62,72.12,90.58,2025-04-08 00:40:05,2025-04-08 01:00:00
Gearbox First Shaft Input End,1818,240,2.8950602500000002,0.10632546194434256,2.63858,3.11822,240,2.465441916666667,0.09491268909876933,2.24272,2.71079,240,46.068333333333335,0.22574222842869696,45.8,46.5,240,2.187904375,0.3602336992052832,1.54523,3.33036,80.69,97.24,90.63,98.0,87.99,87.1,98.0,96.94,82.1,97.5,68.13,91.98,2025-04-08 01:00:05,2025-04-08 01:20:00
Gearbox First Shaft Input End,1819,240,2.8404628333333335,0.11066007204910687,2.56091,3.05979,240,2.5062897083333335,0.08865788945534432,2.29242,2.73989,240,46.30625,0.06661652577459123,46.2,46.5,240,2.4662025416666666,0.4356241530823827,1.64247,3.6383,81.95,97.02,90.66,98.0,83.65,85.68,98.0,97.08,85.23,98.08,69.5,90.94,2025-04-08 01:20:05,2025-04-08 01:40:00
Gearbox First Shaft Input End,1820,240,2.8302432083333335,0.12520986522600583,2.52216,3.0899,240,2.480988416666667,0.0997734020827843,2.25002,2.70168,240,46.33583333333333,0.05141647707073823,46.2,46.4,240,2.615704625,0.5179870649172774,1.58434,3.55466,89.1,97.29,91.08,98.0,90.05,86.37,98.0,96.9,83.75,97.81,66.63,89.13,2025-04-08 01:40:05,2025-04-08 02:00:00
Gearbox First Shaft Input End,1821,240,2.8973439166666664,0.09401150066115356,2.67452,3.10187,240,2.4761239166666664,0.0917248138180241,2.22449,2.68989,240,46.30375,0.09866525546503568,46.2,46.5,240,2.2278267499999997,0.32745349708149346,1.51832,2.67073,87.53,97.11,91.28,98.0,89.66,86.89,98.0,96.89,86.22,98.31,67.35,90.7,2025-04-08 02:00:05,2025-04-08 02:20:00
